indiv,freq_x,plate,cage,treatment,sex
2428__Chrom_21_1_E9,0.126840255,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F1,0.116926445,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F10,0.218139782,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_F11,0.221728038,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_F12,0.14693351,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F2,0.115886893,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F3,0.217683824,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_F4,0.174468207,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F5,0.134502185,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F6,0.128509557,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F7,0.123593466,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_F8,0.215733024,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_F9,0.132510452,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_G1,0.223472767,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G10,0.216663337,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G11,0.217674957,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G12,0.15679583,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_G2,0.144066451,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_G3,0.128869397,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_G4,0.216164729,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G5,0.139479636,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_G6,0.217791317,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G7,0.219977195,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G8,0.223607195,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_G9,0.142692695,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_H1,0.115060836,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_H10,0.222848875,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H11,0.221735698,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H12,0.135862165,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_H2,0.217802679,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H3,0.218571455,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H4,0.225489975,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H5,0.138756214,Chrom_21_1,Cage 1,3mM,male
2428__Chrom_21_1_H6,0.215628865,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H7,0.217036842,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H8,0.220585808,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_1_H9,0.219634891,Chrom_21_1,Cage 1,3mM,female
2428__Chrom_21_10_A1,0.21829986,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_A10,0.143842742,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_A11,0.210140332,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_A12,0.218144093,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_A2,0.213640002,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_A3,0.219346824,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_A4,0.17464967,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_A5,0.138783279,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_A6,0.124652409,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_A7,0.119596147,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_A8,0.197411191,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_A9,0.20638317,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_B1,0.119613794,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_B10,0.115252773,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_B11,0.202489813,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_B12,0.139767604,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_B2,0.115651362,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_B3,0.11699053,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_B4,0.118163124,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_B5,0.119477173,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_B6,0.114255319,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_B7,0.118124251,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_B8,0.114518789,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_B9,0.117916772,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_C1,0.122561774,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_C10,0.120999272,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_C11,0.119799784,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_C12,0.117516317,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_C2,0.20814401,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_C3,0.134157297,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_C4,0.118995834,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_C5,0.204418309,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_C6,0.21432316,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_C7,0.217831017,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_C8,0.146137185,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_C9,0.126849193,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_D1,0.216050766,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_D10,0.118271482,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_D11,0.207439585,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_D12,0.150325779,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_D2,0.220058619,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_D3,0.218410384,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_D4,0.139448517,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_D5,0.211522393,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_D6,0.141662485,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_D7,0.206737698,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_D8,0.122736612,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_D9,0.123989178,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_E1,0.218767044,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_E10,0.219594288,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_E11,0.218360279,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_E12,0.157359177,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_E2,0.217919135,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_E3,0.13598945,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_E4,0.122012005,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_E5,0.118570623,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_E6,0.120700575,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_E7,0.208911238,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_E8,0.134453684,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_E9,0.210049579,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_F1,0.124325502,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_F10,0.148017312,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_F11,0.130206371,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_F12,0.122120107,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_F2,0.118588419,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_F3,0.198286221,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_F4,0.21401105,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_F5,0.140183111,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_F6,0.121742704,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_F7,0.205207503,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_F8,0.22467674,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_F9,0.212918739,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_G1,0.121535647,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_G10,0.205604463,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_G11,0.219916924,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_G12,0.216981023,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_G2,0.207641542,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_G3,0.196366097,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_G4,0.219678319,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_G5,0.151193654,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_G6,0.211090041,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_G7,0.150030134,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_G8,0.126441681,Chrom_21_10,Cage 2,3mM,male
2428__Chrom_21_10_G9,0.121695118,Chrom_21_10,Cage 3,3mM,male
2428__Chrom_21_10_H1,0.115546469,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_H10,0.220737218,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_H11,0.221400164,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_10_H12,0.221922872,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_H2,0.117950679,Chrom_21_10,Cage 1,3mM,male
2428__Chrom_21_10_H3,0.21153821,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_H4,0.213830491,Chrom_21_10,Cage 1,3mM,female
2428__Chrom_21_10_H5,0.220067195,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_H6,0.217421347,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_H7,0.217676897,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_H8,0.219321415,Chrom_21_10,Cage 2,3mM,female
2428__Chrom_21_10_H9,0.220647826,Chrom_21_10,Cage 3,3mM,female
2428__Chrom_21_2_A1,0.229121133,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A10,0.227692116,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A11,0.19499528,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A12,0.134410447,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_A2,0.145316264,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_A3,0.210623632,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A4,0.222567896,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A5,0.215906629,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A6,0.214935272,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A7,0.217568723,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A8,0.22420296,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_A9,0.227702295,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B1,0.228846892,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B10,0.144521429,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_B11,0.177265525,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B12,0.168388526,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_B2,0.148861778,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_B3,0.217596384,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B4,0.221992954,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B5,0.217872728,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B6,0.146287151,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_B7,0.213477932,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_B8,0.13450597,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_B9,0.205976473,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C1,0.226660518,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C10,0.225198462,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C11,0.200251192,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C12,0.228457091,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C2,0.140866921,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_C3,0.216622247,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C4,0.212162705,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C5,0.170146306,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_C6,0.216559704,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C7,0.220960878,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C8,0.221005154,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_C9,0.1559058,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_D1,0.216801225,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D10,0.140118488,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_D11,0.182416141,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D12,0.229040908,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D2,0.227729335,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D3,0.226723397,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D4,0.163252174,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_D5,0.210170087,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D6,0.134779214,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_D7,0.125989036,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_D8,0.222639526,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_D9,0.219882216,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E1,0.22822502,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E10,0.221637809,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E11,0.196108183,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E12,0.228896995,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E2,0.221949083,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E3,0.161749962,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_E4,0.159103761,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_E5,0.127611449,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_E6,0.211269115,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_E7,0.136334993,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_E8,0.12569682,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_E9,0.217114258,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_F1,0.225696275,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_F10,0.134914897,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F11,0.12197721,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F12,0.118853073,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F2,0.217436326,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_F3,0.153843673,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F4,0.185384506,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_F5,0.130862629,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F6,0.124022596,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F7,0.211872201,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_F8,0.135686461,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_F9,0.129719934,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_G1,0.224806083,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G10,0.143201179,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_G11,0.138317293,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_G12,0.233801378,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G2,0.156703191,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_G3,0.190862137,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G4,0.20355555,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G5,0.208687728,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G6,0.134967236,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_G7,0.212710358,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G8,0.222681133,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_G9,0.219594363,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H1,0.218846795,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H10,0.223697663,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H11,0.226338934,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H12,0.147392517,Chrom_21_2,Cage 1,3mM,male
2428__Chrom_21_2_H2,0.207527916,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H3,0.223977834,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H4,0.210592277,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H5,0.221780703,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H6,0.192644363,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H7,0.185741325,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H8,0.177601883,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_2_H9,0.207942732,Chrom_21_2,Cage 1,3mM,female
2428__Chrom_21_3_A1,0.114288155,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_A10,0.132589949,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_A11,0.20973802,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A12,0.216312101,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A2,0.212642967,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A3,0.225545627,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A4,0.129344499,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_A5,0.118701706,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_A6,0.209912359,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A7,0.216788913,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A8,0.219427212,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_A9,0.219337415,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B1,0.223720724,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B10,0.132958219,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_B11,0.209948827,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B12,0.134595208,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_B2,0.221012697,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B3,0.221570549,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B4,0.141335807,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_B5,0.218783131,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B6,0.221236259,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B7,0.137678231,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_B8,0.220752786,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_B9,0.15575135,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C1,0.12435114,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C10,0.14829435,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C11,0.216750413,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_C12,0.136750268,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C2,0.120590635,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C3,0.11462797,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C4,0.114651361,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_C5,0.215317091,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_C6,0.216606296,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_C7,0.215272177,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_C8,0.223012191,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_C9,0.22311778,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D1,0.22015824,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D10,0.201303979,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D11,0.222860611,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D12,0.22125692,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D2,0.161347162,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_D3,0.223712867,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D4,0.137410738,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_D5,0.119741237,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_D6,0.128540096,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_D7,0.117434495,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_D8,0.215610307,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_D9,0.224212313,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E1,0.219518089,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E10,0.21854026,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E11,0.220203995,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E12,0.137046374,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_E2,0.227398979,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E3,0.219742056,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E4,0.218522491,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E5,0.228687535,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E6,0.221809846,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_E7,0.140861942,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_E8,0.133337013,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_E9,0.222007152,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F1,0.221679768,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F10,0.130990271,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_F11,0.214981783,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F12,0.130623661,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_F2,0.221401755,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F3,0.222339501,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F4,0.22106249,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F5,0.12940831,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_F6,0.123484843,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_F7,0.213585903,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F8,0.227313115,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_F9,0.165293859,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_G1,0.224009696,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G10,0.138547613,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_G11,0.21253405,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G12,0.133526684,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_G2,0.217968922,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G3,0.219226187,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G4,0.217490298,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G5,0.221788489,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G6,0.218262136,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_G7,0.14181969,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_G8,0.133032373,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_G9,0.216284338,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_H1,0.226896013,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_H10,0.209673088,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_H11,0.219420207,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_H12,0.13004853,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_H2,0.119495968,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_H3,0.124447691,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_H4,0.213044607,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_H5,0.12887007,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_H6,0.156045013,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_H7,0.225106312,Chrom_21_3,Cage 1,3mM,female
2428__Chrom_21_3_H8,0.143277813,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_3_H9,0.122017529,Chrom_21_3,Cage 1,3mM,male
2428__Chrom_21_4_A1,0.224379245,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_A10,0.125007036,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_A11,0.117707966,Chrom_21_4,Cage 2,3mM,male
2428__Chrom_21_4_A12,0.224162381,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_A2,0.193485465,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_A3,0.222305523,Chrom_21_4,Cage 2,3mM,female
2428__Chrom_21_4_A4,0.129566814,Chrom_21_4,Cage 2,3mM,male
